Product,Brewer_Value,Brand_Value,Package_Value,Segment_Value,AB_Segment_Value,AB_Subsegment_Value,AB_Megasegment_Value,Date,Display_Count,Display_Share,Distribution,Feature_Count,Feature_Share,Price_per_Unit,Price_per_Volume,Unit_Sales,Volume_Sales,Volume_Share_of_Category, Average_of_Max_TemperatureC , Average_of_Mean_TemperatureC , Average_of_Min_TemperatureC ,Average_of_Dew_PointC , Average_of_MeanDew_PointC , Average_of_Min_DewpointC , Average_of_Max_Humidity , Average_of_Mean_Humidity , Average_of_Min_Humidity , Average_of_Max_Sea_Level_PressurehPa , Average_of_Mean_Sea_Level_PressurehPa , Average_of_Min_Sea_Level_PressurehPa ,Average_of_Max_VisibilityKm , Average_of_ Mean_VisibilityKm , Average_of_Min_VisibilitykM ,Average_of_Max_Wind_SpeedKmh ,Average_of_Mean_Wind_SpeedKmh ,Average_of_Max_Gust_SpeedKmh,Average_of_Precipitationmm ,Average_of _CloudCover ,Average_of _WindDirDegrees ,State_GDP,Alcohol_Retail_Trade_employees ,State_Personal_income,Resident_Population_in_city,Per_Capita_Personal_Income_in_city,Occupancy,Labor_Force_in_city,Employment_in_city,Unemployment_in_city,Unemp_Rate_in_city,Consumer_Price_Index_MaltBeverages,Consumer_Price_Index_Wine,Producer_Price_Index_by_Industry
BRAND275 12-PACK 12 OZ CAN,ABI,BRAND275,12-PACK 12 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,09-01-2013,0,,0.687025257,,,12.53530025,25.0706005,3308,1654.118276,0.129435315,32.71428571,27.14285714,21.14285714,18.28571429,17,14.85714286,80.42857143,60.71428571,40.42857143,1011.714286,1010.571429,1009.142857,16,15.71428571,13.71428571,13.85714286,1.714285714,24.42857143,0,0.285714286,231.7142857,2231635,14.8,1861554346,10045.175,47580,0.766,4991700,4523000,468700,0.094,1.236,9.891,
BRAND275 6-PACK 11.2-13 OZ GLASS,ABI,BRAND275,6-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,09-01-2013,0,,0.827261893,,,8.193510052,32.77404021,5526,1381.497168,0.108102621,32.71428571,27.14285714,21.14285714,18.28571429,17,14.85714286,80.42857143,60.71428571,40.42857143,1011.714286,1010.571429,1009.142857,16,15.71428571,13.71428571,13.85714286,1.714285714,24.42857143,0,0.285714286,231.7142857,2231635,14.8,1861554346,10045.175,47580,0.766,4991700,4523000,468700,0.094,1.236,9.891,
BRAND200 12-PACK 8 OZ CAN,ABI,BRAND200,12-PACK 8 OZ CAN,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,09-01-2013,0,,0.934937707,,,11.80579048,35.42091353,10585,3527.892544,0.276058786,32.71428571,27.14285714,21.14285714,18.28571429,17,14.85714286,80.42857143,60.71428571,40.42857143,1011.714286,1010.571429,1009.142857,16,15.71428571,13.71428571,13.85714286,1.714285714,24.42857143,0,0.285714286,231.7142857,2231635,14.8,1861554346,10045.175,47580,0.766,4991700,4523000,468700,0.094,1.236,9.891,
BRAND200 SINGLES 25 OZ CAN,ABI,BRAND200,SINGLES 25 OZ CAN,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,09-01-2013,0,,0.396113956,,,3.637851837,41.91073545,6548,568.3923125,0.044476891,32.71428571,27.14285714,21.14285714,18.28571429,17,14.85714286,80.42857143,60.71428571,40.42857143,1011.714286,1010.571429,1009.142857,16,15.71428571,13.71428571,13.85714286,1.714285714,24.42857143,0,0.285714286,231.7142857,2231635,14.8,1861554346,10045.175,47580,0.766,4991700,4523000,468700,0.094,1.236,9.891,
BRAND266 SINGLES 25 OZ CAN,ABI,BRAND266,SINGLES 25 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,09-01-2013,0,,0.81439056,,,3.027007805,34.8733618,26124,2267.539539,0.177435736,32.71428571,27.14285714,21.14285714,18.28571429,17,14.85714286,80.42857143,60.71428571,40.42857143,1011.714286,1010.571429,1009.142857,16,15.71428571,13.71428571,13.85714286,1.714285714,24.42857143,0,0.285714286,231.7142857,2231635,14.8,1861554346,10045.175,47580,0.766,4991700,4523000,468700,0.094,1.236,9.891,
BRAND266 SINGLES 40 OZ WDBTL,ABI,BRAND266,SINGLES 40 OZ WDBTL,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,09-01-2013,0,,0.308673409,,,4.221248196,30.39055576,4715,654.9182646,0.051247576,32.71428571,27.14285714,21.14285714,18.28571429,17,14.85714286,80.42857143,60.71428571,40.42857143,1011.714286,1010.571429,1009.142857,16,15.71428571,13.71428571,13.85714286,1.714285714,24.42857143,0,0.285714286,231.7142857,2231635,14.8,1861554346,10045.175,47580,0.766,4991700,4523000,468700,0.094,1.236,9.891,
BRAND312 30-PACK 12 OZ CAN,ABI,BRAND312,30-PACK 12 OZ CAN,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,09-01-2013,0,,0.116999912,,,16.98,13.584,447,558.7702855,0.043723964,32.71428571,27.14285714,21.14285714,18.28571429,17,14.85714286,80.42857143,60.71428571,40.42857143,1011.714286,1010.571429,1009.142857,16,15.71428571,13.71428571,13.85714286,1.714285714,24.42857143,0,0.285714286,231.7142857,2231635,14.8,1861554346,10045.175,47580,0.766,4991700,4523000,468700,0.094,1.236,9.891,
BRAND130 6-PACK 11.2-13 OZ GLASS,ABI,BRAND130,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,12-01-2013,0,,0.45549698,,,10.03837122,43.02773776,2840,662.558158,0.059291198,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND1 6-PACK 11.2-13 OZ GLASS,COMPETITOR97,BRAND1,6-PACK 11.2-13 OZ GLASS,ASSORTED SEGMENT,HE BEER,CRAFT,ABOVE CORE,12-01-2013,0,,0.043700244,,,10.88256198,43.53024793,2122,530.5626087,0.047479142,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND8 6-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND8,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,12-01-2013,0,,0,,,0,0,,0,0,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND19 6-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND19,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,12-01-2013,0,,0.069851195,,,14.73779904,58.95119618,758,189.530192,0.016960733,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND19 6-PACK 12 OZ CAN,COMPETITOR135,BRAND19,6-PACK 12 OZ CAN,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,12-01-2013,0,,0.003249304,,,18.12,72.48,25,6.138740927,0.000549345,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND26 12-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND26,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,12-01-2013,0,,0.044089705,,,21.20774194,42.41548387,217,108.7434107,0.009731262,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND176 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND176,12-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,12-01-2013,0,,0.547271798,,,13.13753611,26.27507222,1889,944.4130871,0.084513914,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND140 12-PACK 11.2-13 OZ GLASS,ABI,BRAND140,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,12-01-2013,9,0.042248319,0.636884646,150,0.337891083,15.15688841,30.31377682,2716,1358.247913,0.121547286,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND140 24-PACK 11.2-13 OZ GLASS,ABI,BRAND140,24-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,12-01-2013,0,,0.214066512,,,24.89318575,24.89318575,655,655.417354,0.05865218,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND140 6-PACK 11.2-13 OZ GLASS,ABI,BRAND140,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,12-01-2013,0,,0.342627296,,,9.734243928,38.93697571,1947,486.6418207,0.043548745,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND144 12-PACK 11.2-13 OZ GLASS,ABI,BRAND144,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,12-01-2013,0,,0.50451717,,,14.73898094,29.47796189,1225,612.4601514,0.054808013,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND4 12-PACK 11.2-13 OZ GLASS,COMPETITOR3,BRAND4,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,12-01-2013,0,,0.865463637,,,14.52108696,29.04217393,4123,2061.27456,0.18445994,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND18 6-PACK 11.2-13 OZ GLASS,ABI,BRAND18,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE NEAR BEER,HARD SODA,ABOVE CORE,12-01-2013,0,,0,,,0,0,,0,0,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND145 12-PACK 11.2-13 OZ GLASS,ABI,BRAND145,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,12-01-2013,0,,0.333233249,,,15.68856206,33.61594613,1563,729.6463088,0.065294802,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND2 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,12-01-2013,365,1.73001892,0.99562148,1179,2.661226875,15.36991226,30.73982451,17418,8708.857222,0.77934076,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND2 12-PACK 12 OZ CAN,COMPETITOR1,BRAND2,12-PACK 12 OZ CAN,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,12-01-2013,0,,0.36324402,,,15.27917127,30.55834254,1270,634.9212044,0.056818014,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND2 24-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,24-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,12-01-2013,0,,0.290907489,,,27.21615011,27.21615011,955,955.3023301,0.085488374,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND2 6-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,12-01-2013,54,0.257777199,0.874722946,193,0.435317388,9.792028909,39.16811564,11090,2772.527724,0.248108771,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND12 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND12,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,12-01-2013,0,,0.86929376,,,15.34350575,30.68701149,7838,3918.811911,0.350687786,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND14 6-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND14,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,12-01-2013,0,,0,,,0,0,,0,0,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND146 4-PACK 16 OZ CAN,ABI,BRAND146,4-PACK 16 OZ CAN,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,12-01-2013,0,,0.553591045,,,8.357719342,37.61349839,3997,888.0663227,0.079471539,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND6 12-PACK 11.2-13 OZ GLASS,COMPETITOR3,BRAND6,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,12-01-2013,0,,0.596225374,,,14.50077849,29.00155699,3514,1756.932077,0.157224851,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND317 SINGLES 25 OZ CAN,ABI,BRAND317,SINGLES 25 OZ CAN,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,12-01-2013,0,,0.243483185,,,2.440050968,28.11118627,6733,584.4622091,0.052302525,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND317 SINGLES 32 OZ BTL,ABI,BRAND317,SINGLES 32 OZ BTL,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,12-01-2013,0,,0.908104625,,,2.952403503,26.57428895,30069,3340.699988,0.298953537,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 12-PACK 11.2-13 OZ GLASS,ABI,BRAND261,12-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,0,,0.984286455,,,11.27810274,22.55620548,12203,6101.55668,0.546017887,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 12-PACK 12 OZ CAN,ABI,BRAND261,12-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,0,,1,,,11.27507608,22.55015216,27033,13516.38369,1.209558094,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 12-PACK 16 OZ AMBTL,ABI,BRAND261,12-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,0,,0,,,0,0,,0,0,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 12-PACK 8 OZ CAN,ABI,BRAND261,12-PACK 8 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,0,,0.406344693,,,7.621649665,22.86723572,3933,1310.915149,0.117311558,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 18-PACK 11.2-13 OZ GLASS,ABI,BRAND261,18-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,60,0.285738976,0.089812743,35,0.079355701,14.90019142,19.86692189,1588,1190.814097,0.10656392,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 18-PACK 12 OZ CAN,ABI,BRAND261,18-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,140,0.665252466,0.592969441,35,0.079355701,15.44825392,20.59767189,18395,13796.29001,1.234606433,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 20-PACK 11.2-13 OZ GLASS,ABI,BRAND261,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,258,1.224124956,0.929488502,211,0.47553071,16.60482817,19.92659086,17098,14248.15979,1.275043487,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 20-PACK 12 OZ CAN,ABI,BRAND261,20-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,98,0.465662038,0.417488999,2,0.003957431,16.834215,20.20186608,11196,9329.742277,0.834902704,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 20-PACK 16 OZ AMBTL,ABI,BRAND261,20-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,0,,0,,,0,0,,0,0,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 24-PACK 11.2-13 OZ GLASS,ABI,BRAND261,24-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,0,,0.07903954,,,16.76075287,16.76075287,1296,1296.480769,0.11601985,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 24-PACK 8 OZ CAN,ABI,BRAND261,24-PACK 8 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,0,,0.384260207,,,13.15116383,19.72575946,2231,1487.249646,0.133091431,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 30-PACK 12 OZ CAN,ABI,BRAND261,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,380,1.802583638,0.574988923,852,1.922652696,21.18048344,16.94438675,26886,33606.89511,3.007423652,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 36-PACK 12 OZ CAN,ABI,BRAND261,36-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,292,1.383974799,0.43461577,410,0.924798414,22.99004518,15.32669679,43013,64519.8596,5.773772053,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
BRAND261 3-PACK 25 OZ CAN,ABI,BRAND261,3-PACK 25 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,12-01-2013,0,,0.955851908,,,6.334342649,24.3254326,37814,9846.880201,0.881180493,19,13.85714286,8.714285714,6.857142857,3.142857143,-1.142857143,75,55.42857143,35.28571429,1018.571429,1016,1013.571429,16,15.28571429,13,12.42857143,1.857142857,22.71428571,0.327142857,2.142857143,161.4285714,2302379,15.3,1883847244,10045.175,47580,0.664370079,4999000,4552300,446700,0.089,1.331,11.906,
